view,type,cache,generated,data_date,src_file,feature_index,feature_type,geom_type,coord_0,coord_1,properties.id,properties.site,properties.site_id,properties.site_alias,properties.name,properties.description,properties.site_list_html,properties.site_hover_html,properties.system,properties.system_type,properties.image,properties.unix_timestamp,properties.status,properties.site_icon,properties.active_events
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,111,Feature,Point,-94.62147,39.01519,27,4c2f50eb-7f5b-40d1-9696-22601459189b,27,16110,MH04-63rd &amp; Indian Ln. Flasher,,MH04-63rd &amp; Indian Ln. Flasher <small>(16110)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH04-63rd &amp; Indian Ln. Flasher <small>(16110)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,112,Feature,Point,-94.61713,39.01919,38,cdad1adb-809c-440e-9b2b-2704ae26b3ec,38,16111,MH05-Indian Ln &amp; Mission Dr Flasher,,MH05-Indian Ln &amp; Mission Dr Flasher <small>(16111)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH05-Indian Ln &amp; Mission Dr Flasher <small>(16111)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,113,Feature,Point,-94.61688,39.02533,42,68a62148-e6f1-40a6-aa0d-913550eb819f,42,16113,MH06-State Park Rd Flasher,,MH06-State Park Rd Flasher <small>(16113)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH06-State Park Rd Flasher <small>(16113)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,114,Feature,Point,-94.61655,39.02566,41,2dae51de-4212-4e14-9a94-9a67befe915d,41,16114,MH07-Belinder Flasher,,MH07-Belinder Flasher <small>(16114)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH07-Belinder Flasher <small>(16114)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,115,Feature,Point,-94.61188,39.02602,40,db5a1957-44a1-4bb7-af21-2c0bce80adf1,40,16115,MH08-56th St &amp; Mission Dr Flasher,,MH08-56th St &amp; Mission Dr Flasher <small>(16115)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH08-56th St &amp; Mission Dr Flasher <small>(16115)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,116,Feature,Point,-94.60816,39.02836,35,d97ef24c-53f1-4445-b782-35cb9059c272,35,16116,MH09-55th St &amp; High Dr. Flasher,,MH09-55th St &amp; High Dr. Flasher <small>(16116)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH09-55th St &amp; High Dr. Flasher <small>(16116)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,117,Feature,Point,-94.60805,39.03063,36,fc3636fb-ca35-4eb1-89a7-fa067d941338,36,16117,MH10-Mission Dr &amp; State Line Flasher,,MH10-Mission Dr &amp; State Line Flasher <small>(16117)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  MH10-Mission Dr &amp; State Line Flasher <small>(16117)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,118,Feature,Point,-94.4922,39.2,4391,683d8dc5-f97c-4932-b095-847613036ce8,4391,16342,Mill Creek @ N Palmer St,,Mill Creek @ N Palmer St <small>(16342)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Mill Creek @ N Palmer St <small>(16342)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,119,Feature,Point,-94.63073,39.09047,4470,13bfd9e3-15eb-485d-96b8-62ec35ff4f23,4470,16801,Millstreet Bridge,,Millstreet Bridge <small>(16801)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Millstreet Bridge <small>(16801)</small></div>",UGWYCO/KCK,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,120,Feature,Point,-94.81541,38.8673,78,f14e9f54-893b-40c5-bdb1-9dbff630485a,78,16067,ML01-Old Hwy 56 &amp; Harrison St,,ML01-Old Hwy 56 &amp; Harrison St <small>(16067)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML01-Old Hwy 56 &amp; Harrison St <small>(16067)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,121,Feature,Point,-94.805797,38.92727,138,596139fc-5c0d-49f7-b6d2-1c00c0baf7ee,138,16055,ML02-College Blvd @ Mill Creek,,ML02-College Blvd @ Mill Creek <small>(16055)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML02-College Blvd @ Mill Creek <small>(16055)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,122,Feature,Point,-94.84869,38.94211,84,ae8118fc-8e68-4f10-86ff-3964ea7c3063,84,16066,ML03-K-10 and K-7,,ML03-K-10 and K-7 <small>(16066)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML03-K-10 and K-7 <small>(16066)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,123,Feature,Point,-94.81494,38.96722,101,6a4bc77f-ddc5-4691-9038-82422e811f1a,101,16057,ML04-87th Lane @ Mill Creek,,ML04-87th Lane @ Mill Creek <small>(16057)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML04-87th Lane @ Mill Creek <small>(16057)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,124,Feature,Point,-94.82133,38.97394,113,e952ae64-dfda-4f99-bedb-8f5126dfcd2e,113,16061,ML05-Woodland Rd @ Coon Creek,,ML05-Woodland Rd @ Coon Creek <small>(16061)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML05-Woodland Rd @ Coon Creek <small>(16061)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,125,Feature,Point,-94.85355,38.99302,114,71dcedd4-d04d-4a21-8116-ec1f5b6b766e,114,16075,ML06-75th St &amp; K-7,,ML06-75th St &amp; K-7 <small>(16075)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML06-75th St &amp; K-7 <small>(16075)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,126,Feature,Point,-94.85152,39.0285,122,d97ac60d-9817-49fd-b97e-52f61f6a2f6c,122,16065,ML07-Johnson Dr. and K-7,,ML07-Johnson Dr. and K-7 <small>(16065)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML07-Johnson Dr. and K-7 <small>(16065)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,127,Feature,Point,-94.72908,39.00572,103,483f74c1-c841-47df-af59-d7f312f82380,103,16064,ML08-67th St and Caenen St,,ML08-67th St and Caenen St <small>(16064)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML08-67th St and Caenen St <small>(16064)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,128,Feature,Point,-94.74988,38.98566,102,2eb1e628-ce60-49fd-85ac-4a1188db81b0,102,16062,ML09-79th St @ Little Mill Creek,,ML09-79th St @ Little Mill Creek <small>(16062)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML09-79th St @ Little Mill Creek <small>(16062)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,129,Feature,Point,-94.761,38.99808,104,5964ba2a-8dc9-48d0-b670-35bfb9c85add,104,16059,ML10-Lackman Rd @ Little Mill Creek,,ML10-Lackman Rd @ Little Mill Creek <small>(16059)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML10-Lackman Rd @ Little Mill Creek <small>(16059)</small></div>",170.225,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,130,Feature,Point,-94.7915324,38.9991208,105,d2f1a4df-4746-4600-8514-d5456a3cc5d0,105,16060,ML11- Tomahawk Hills Golf Course @ Little Mill Creek,,ML11- Tomahawk Hills Golf Course @ Little Mill Creek <small>(16060)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML11- Tomahawk Hills Golf Course @ Little Mill Creek <small>(16060)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,131,Feature,Point,-94.8165,39.00941,115,e93e7f7e-2474-4c8d-9657-6d9974d1c483,115,16058,ML12-Shawnee Mission Pkwy @ Mill Creek,,ML12-Shawnee Mission Pkwy @ Mill Creek <small>(16058)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML12-Shawnee Mission Pkwy @ Mill Creek <small>(16058)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,132,Feature,Point,-94.82555,39.015,116,cc48e768-e9f3-401b-bae0-5645f9d38166,116,16063,ML13-Woodland Rd @ Clear Creek,,ML13-Woodland Rd @ Clear Creek <small>(16063)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  ML13-Woodland Rd @ Clear Creek <small>(16063)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,133,Feature,Point,-94.5205938,39.2257465,4400,e5fa3bc5-e479-4b37-a1ce-ab4ee4e0db49,4400,16343,N Brighton @ Upper Shoal Creek,,N Brighton @ Upper Shoal Creek <small>(16343)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  N Brighton @ Upper Shoal Creek <small>(16343)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,134,Feature,Point,-94.4547821,39.297955,4415,2be0b70d-9397-4f03-a14d-9558f11cabcc,4415,16344,N. Home Ave. @ Fishing River,,N. Home Ave. @ Fishing River <small>(16344)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  N. Home Ave. @ Fishing River <small>(16344)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,135,Feature,Point,-94.5716612,39.2970395,4413,0d69e43e-2183-4fa7-ae93-73b8b1a1316d,4413,16345,NE 112th Ter @ Rocky Branch Creek,,NE 112th Ter @ Rocky Branch Creek <small>(16345)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NE 112th Ter @ Rocky Branch Creek <small>(16345)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,136,Feature,Point,-94.5333901,39.1707025,4418,6df653a9-e6b5-45b0-b989-f9d42e0f163a,4418,16346,NE 42nd Ter. @ Buckey Creek,,NE 42nd Ter. @ Buckey Creek <small>(16346)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NE 42nd Ter. @ Buckey Creek <small>(16346)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,137,Feature,Point,-94.468444,39.236564,4398,5af1f7a3-b20b-4e98-a3d1-2aaf60f14d14,4398,16347,NE 79th @ East Fork Little Shoal Creek,,NE 79th @ East Fork Little Shoal Creek <small>(16347)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NE 79th @ East Fork Little Shoal Creek <small>(16347)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,138,Feature,Point,-94.4773096,39.267347,4416,763870d8-05cc-4a0c-8c15-d2cdc9a1a7cb,4416,16348,NE 96th St. @ Little Shoal Creek,,NE 96th St. @ Little Shoal Creek <small>(16348)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NE 96th St. @ Little Shoal Creek <small>(16348)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,139,Feature,Point,-94.5593524,39.1809122,4417,e5ef9276-8a5b-4680-a181-e3b25677802a,4417,16349,NE Vivion @ Rock Creek,,NE Vivion @ Rock Creek <small>(16349)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NE Vivion @ Rock Creek <small>(16349)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,140,Feature,Point,-94.69391,38.85477,54,8e9a3a93-058c-4ae7-99a8-442008c9d306,54,16030,NG01-151st St &amp; England St,,"NG01-151st St &amp; England St <small>(16030)</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NG01-151st St &amp; England St <small>(16030)</small><div class=""mt-1 mb-1"">
<span class=""text-warning"">
<small><i class=""fa-regular fa-plug""  aria-hidden=""true""></i>  Out of Service</small>
</span>
</div></div>",169.525,26,,1771345008,3,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,141,Feature,Point,-94.66797,38.85041,53,fe82a06a-d117-41f9-a2f7-4ea9c08f4376,53,16043,NG02-Metcalf Ave @ Negro Creek,,NG02-Metcalf Ave @ Negro Creek <small>(16043)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NG02-Metcalf Ave @ Negro Creek <small>(16043)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,142,Feature,Point,-94.649,38.846111,51,f89025a8-8242-4173-8b4f-9d3e543dafac,51,16042,NG03-Nall Ave @ Negro Creek,,NG03-Nall Ave @ Negro Creek <small>(16042)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NG03-Nall Ave @ Negro Creek <small>(16042)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,143,Feature,Point,-94.6303641,38.8520468,11,536b09f1-4e0a-433d-8eff-abda924a193f,11,16044,NG04-Mission Rd @ Negro Creek,,NG04-Mission Rd @ Negro Creek <small>(16044)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NG04-Mission Rd @ Negro Creek <small>(16044)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,144,Feature,Point,-94.61172,38.85897,12,937b149a-1bee-4e80-ace2-7acd36c1796b,12,16045,NG05-Kenneth Rd @ Negro Creek,,NG05-Kenneth Rd @ Negro Creek <small>(16045)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NG05-Kenneth Rd @ Negro Creek <small>(16045)</small></div>",169.525,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,145,Feature,Point,-94.6305889,39.0571722,4448,45d3afef-bc90-4160-aec8-8b678db065f8,4448,6520,North Remote Mill Street @ Turkey Creek,WYCO North Flasher Remote,"North Remote Mill Street @ Turkey Creek <small>(6520)</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div>","<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  North Remote Mill Street @ Turkey Creek <small>(6520)</small><br><small>WYCO North Flasher Remote</small><div class=""mt-1 mb-1"">
<span class=""text-default"">
<small><i class=""fa-regular fa-hourglass-half""  aria-hidden=""true""></i>  Timeout</small>
</span>
</div></div>",Century Towers,25,,1771345008,2,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,146,Feature,Point,-94.6016381,39.2173556,4405,aa465f31-12e0-436c-bfc0-dbe48bcb7f0d,4405,16350,NW 68th @ East Fork Line Creek,,NW 68th @ East Fork Line Creek <small>(16350)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NW 68th @ East Fork Line Creek <small>(16350)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,147,Feature,Point,-94.6187435,39.2171598,4406,432da376-6002-4be4-ae29-56dcf5e29ca0,4406,16351,NW 68th @ Line Creek,,NW 68th @ Line Creek <small>(16351)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NW 68th @ Line Creek <small>(16351)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,148,Feature,Point,-94.6637126,39.2397496,4431,317e476e-de6f-42f8-ba6e-3a69c1e9ef77,4431,16352,NW 80th @ Walnut Creek,,NW 80th @ Walnut Creek <small>(16352)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NW 80th @ Walnut Creek <small>(16352)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,149,Feature,Point,-94.554122,39.2480624,4402,e5c52a6d-720f-4fbb-a8fa-8e9ea45da87d,4402,16353,NW Barry Rd @ Upper Shoal Creek,,NW Barry Rd @ Upper Shoal Creek <small>(16353)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NW Barry Rd @ Upper Shoal Creek <small>(16353)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,150,Feature,Point,-94.6011238,39.1817751,4394,fb9f746f-0467-47c1-a962-252901bcecce,4394,16354,NW Vivion @ East Creek,,NW Vivion @ East Creek <small>(16354)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  NW Vivion @ East Creek <small>(16354)</small></div>",Century Towers A2,26,,1771345008,1,,0
www_op,FeatureCollection,7f370bac7b98127cf35d837cdcb48d62.geojson.cache,2026-02-17 16:16:48 (UTC),02/17/2026 10:16:48 AM,/mnt/12TB/Sujan/Spatial_correlation/Codes/dependent_files/sites.json,151,Feature,Point,-94.70553,39.06753,4472,55f5a78e-2a41-4d2e-be0f-6f903881ec88,4472,16810,Peirson Park,,Peirson Park <small>(16810)</small>,"<div class=""mb-0 h3 fw-semi-bold""><i class=""fa-regular fa-flag-swallowtail""  aria-hidden=""true""></i>  Peirson Park <small>(16810)</small></div>",UGWYCO/KCK,26,,1771345008,1,,0
