,station1,station2,distance_km,correlation
1569,2320,3820,32.53332415754068,-0.061027819769735356
1570,2320,3800,32.66570332088928,-0.6249462018505567
1571,2320,4150,35.82059180619092,-1.0
1572,2320,3740,35.86323666502088,-0.38837866680189276
1573,2320,3900,28.594771263110374,-0.6870577477927688
1574,2320,3680,32.396495134817094,-9.37497463611885e-18
1575,2320,3880,32.36792489469436,-0.7223010202451712
1576,2320,7000,18.291824838258343,-0.394717708054094
1577,2320,7060,26.169213004838774,-0.2625403605630847
1578,2320,7050,24.391781563798236,-0.6519444804295677
1579,2320,3940,30.497769708876824,-0.49999999999999994
1580,2320,3760,29.529260870611648,-0.8146881698903525
1581,2320,3660,42.80917346187691,-0.4882225581578827
1582,2320,3690,40.96405096756304,-0.7415207436267777
1583,2320,16025,15.55187454115582,-1.0
1584,2320,16023,15.582027861941837,-1.0
1585,2320,16024,16.036171827024614,-1.0
1586,2320,16021,14.318968038083625,-1.0
1587,2320,16022,12.48643506951366,-1.0
1588,2320,16026,12.34145965353031,-0.5960395606792698
1589,2320,16027,11.562717834550758,-0.6316498964274044
1590,2320,16019,6.33600255016522,-1.0
1591,2320,16090,14.333187606872414,-1.0
1592,2320,16052,15.15344769311343,-1.0
1593,2320,16051,15.076116542046734,-1.0
1594,2320,3000,15.560037977462642,0.11751377160496808
1595,2320,2900,16.54819708799851,0.500449470614486
1596,2320,1010,20.02769540122889,-0.047255815407426176
1597,2320,16047,16.532039918223496,-1.0
1598,2320,16034,19.668739047233707,-1.0
1599,2700,2710,2.7119091982523504,0.9498493855554365
1600,2700,2420,4.968369204843361,0.943082997272381
1601,2700,5110,7.956343762081169,0.8526851904839402
1602,2700,2440,9.18924058366873,0.9188631517684843
1603,2700,2460,11.758879083086274,0.9244332608877528
1604,2700,4080,12.43065328444215,0.11470786693528084
1605,2700,4040,12.863479015340268,0.9409702977323858
1606,2700,4160,18.494479805033823,-0.57804410995264
1607,2700,2500,17.79744069227583,-0.7904913456778556
1608,2700,16093,12.641920326202412,-0.970725343394151
1609,2700,5600,12.088940562005105,0.8374511902814294
1610,2700,16094,12.045776121875827,-0.9999999999999999
1611,2700,5700,14.302746526518602,0.7701816329513733
1612,2700,5800,13.204941443534034,0.5426357040786629
1613,2700,5900,13.129755923660356,0.8227683763332452
1614,2700,5170,9.52176308396651,0.8085723089213006
1615,2700,5100,9.696583970274109,0.797326928807533
1616,2700,5200,15.399492518911385,0.18087317678337642
1617,2700,5400,12.599798133928413,-0.0432270374576166
1618,2700,6000,11.726117571081287,0.6110731858345082
1619,2700,16087,46.915745011944495,0.4613048656737907
1620,2700,16084,43.683001362710684,-0.8981702924222437
1621,2700,16085,34.513309896483385,-0.8055376339249598
1622,2700,16088,34.98946723932569,-0.7332875381676681
1623,2700,16086,28.61557604599881,-0.5661144892034038
1624,2700,16068,31.144136843223283,-0.6422399008164824
1625,2700,16073,31.617172571423666,-0.7336041484035752
1626,2700,16071,30.90890878844888,-0.8032613580573452
1627,2700,16069,31.472131350964506,-0.8188398625146152
1628,2700,16070,33.85240625723155,-0.9993758451488052
1629,2700,16072,34.55648776136768,-0.9998469895178866
1630,2700,16074,35.079143714106614,-0.987103156860057
1631,2700,16037,21.86904602954511,-0.4746850372023134
1632,2700,16038,20.779467580915608,-0.6413924684297757
1633,2700,16039,19.74695631356447,-0.6099942813304187
1634,2700,3640,43.34012406756255,-0.4873886154565068
1635,2700,2610,41.550353337878946,0.2294157338705618
1636,2700,3720,36.616382793256,-0.052382771258754936
1637,2700,3860,29.587817483371968,-0.4548886021509499
1638,2700,16018,25.001088310934197,-0.592136908212939
1639,2700,16007,23.602543659711895,-0.7527833418258909
1640,2700,16014,20.78122288170817,-0.8005791406725716
1641,2700,16028,18.275046482878217,-0.861437428385539
1642,2700,16017,16.837032647918633,-1.0
1643,2700,16016,16.312256222358013,-0.6628489803598702
1644,2700,16098,13.913335843203841,-0.4389008712190941
1645,2700,16006,14.523275378968473,-0.9999999999999999
1646,2700,16010,9.9538976658938,-0.6933752452815364
1647,2700,2790,7.570358217650052,0.9068927891033675
1648,2700,1720,6.932971134668522,0.9382550729270942
1649,2700,16105,15.576669307355552,-0.960768922830523
1650,2700,16083,43.65754798475353,-0.45178942177761505
1651,2700,16080,42.43925136001452,-0.9607077538011132
1652,2700,16076,36.37903928487075,-0.7785948210840322
1653,2700,16077,39.16525828897151,-0.789651768554937
1654,2700,16082,44.62326464107964,-0.9999324423225561
1655,2700,16078,39.26358904755158,-0.8149779078512166
1656,2700,16081,40.55604076746287,-0.6611901680180212
1657,2700,16079,38.91413866834826,-1.0
1658,2700,2730,6.4178426121572265,0.9651728702629311
1659,2700,2720,5.548978790939319,0.9879856075068768
1660,2700,2890,9.891950674416492,0.721122731372548
1661,2700,2740,7.5533381225203,0.6832434704397569
1662,2700,2840,9.334474172333772,0.7651271879089002
1663,2700,4200,45.81816931643858,-0.09837465846540208
1664,2700,4000,33.26504364393707,-0.4554678697692702
1665,2700,3920,29.94586002699877,-0.7198726441667735
1666,2700,16067,26.093577099183403,0.4856618642571828
1667,2700,16055,24.262247311968043,-1.0
1668,2700,16066,27.998598273630332,-0.3085114018637382
1669,2700,16057,25.355375859289747,-0.9066480137106283
1670,2700,16061,26.026026192783267,-0.3019378033476681
1671,2700,16075,29.194908048408653,-0.8328087724300149
1672,2700,16065,30.18754857639952,-0.5340788998540564
1673,2700,16064,19.429561474508773,-0.9999999999999999
1674,2700,16062,20.311681632224825,-1.0
1675,2700,16059,21.66318372268874,0.06984650634374578
1676,2700,16060,24.16100752719486,-0.8506857296736055
1677,2700,16058,26.615398487805717,-0.9305008557631899
1678,2700,16063,27.55972482956916,-0.6783741729074393
1679,2700,3700,32.6639337283565,-0.7289034891427948
1680,2700,2620,41.13895417837873,-0.7294388059734135
1681,2700,2600,40.765958485679185,-0.6242077207667046
1682,2700,2650,26.558506439332902,-0.4919587308628243
1683,2700,3980,34.225267156417075,-0.5913968028692483
1684,2700,2630,37.51516401667851,-0.40125589006041534
1685,2700,2640,27.834171057567055,-0.49596088032777763
1686,2700,16030,16.871477526508976,1.0
1687,2700,16042,14.27074696664052,1.0
1688,2700,16045,10.957979644196866,0.6569751449105175
1689,2700,3820,32.397263300765914,0.5336741559959464
1690,2700,3800,32.70730889235379,-0.39921628262278575
1691,2700,4150,36.23002031741269,-0.3197970479024083
1692,2700,3740,35.221842544929785,-0.23866119241434725
1693,2700,3900,28.530583317523345,-0.4305370544450402
1694,2700,3680,31.361432656994015,-0.7289034891427948
1695,2700,3880,32.6500668206306,-0.4379385957442667
1696,2700,7000,19.631358967450467,0.3014501798860747
1697,2700,7060,27.3542675801731,-0.17799988779819786
1698,2700,7050,26.64047234120732,0.4968233549483025
1699,2700,3940,29.593609784386025,-0.6304576418466374
1700,2700,3760,27.697603670180523,-0.37579595967865775
1701,2700,3660,42.915359326336336,-0.13704662593266548
1702,2700,3690,40.60991075800895,-0.623649361383739
1703,2700,16025,19.490061607389066,-0.23782455019905782
1704,2700,16023,19.35101217372252,-0.19802950859533489
1705,2700,16024,19.92849469328149,-0.6117076024278388
1706,2700,16021,18.21005243965603,-0.9912407071619304
1707,2700,16022,16.33836376120997,-0.3812464258315117
1708,2700,16026,16.11683511471061,-1.0
1709,2700,16027,15.51354067088776,-0.6331653078278519
1710,2700,16053,16.49964181904145,0.13206763594884358
1711,2700,16090,17.170233313390785,0.1291520731075975
1712,2700,16052,17.71280731942015,-0.6933752452815365
1713,2700,16054,18.035246011575314,0.22634795467253568
1714,2700,16051,16.79424411723046,-0.6933752452815365
1715,2700,3000,16.562750382750806,0.35079718436659496
1716,2700,2900,17.0352311995196,0.2838975987861425
1717,2700,1010,19.5221671181613,-0.43281749256210805
1718,2700,16032,28.44807888797791,-0.7336041484035752
1719,2700,16033,29.78200356220785,-0.6835924847273998
1720,2700,16031,26.56743405831827,-0.21238678164056737
1721,2700,16036,22.945915848702956,-0.6099942813304187
1722,2700,16034,22.290570394439946,-0.9637544694713635
1723,2710,2420,2.256757774916864,0.9958755535818473
1724,2710,5110,5.249886325522547,0.9194499727459757
1725,2710,2440,6.816083937561714,0.8658868362786496
1726,2710,2460,9.370420394476463,0.8763927170519319
1727,2710,4080,10.635226736021943,0.25734938652557926
1728,2710,4040,10.802044533043427,0.8918838502760978
1729,2710,4160,16.059832119496363,-0.3217982862571388
1730,2710,2500,15.58558620095244,-0.6871377638354081
1731,2710,16093,10.506263887071698,-0.4785595344548618
1732,2710,5600,9.862730232086948,0.8164311895321774
1733,2710,16094,9.764387257584456,-0.6845475649751155
1734,2710,5700,11.820457711245234,0.6371273097356992
1735,2710,5800,10.524707445852469,0.9920826749584641
1736,2710,5900,10.417957619070057,0.7582411823679921
1737,2710,5170,6.850647962270403,0.8958589750178644
1738,2710,5100,6.991443957119188,0.8244368175439073
1739,2710,5200,12.744678971854453,0.1946356959984946
1740,2710,5400,9.916498852630474,-0.2286653260433348
1741,2710,6000,9.251464622862597,0.6905519287036606
1742,2710,16084,43.69795858126246,-1.0
1743,2710,16085,34.46915997258921,-0.3845779278544441
1744,2710,16088,35.441266425295154,-0.6366735956691096
1745,2710,16086,28.352687415096764,-0.45808890245879447
1746,2710,16068,30.609303030665377,-0.6342853307421684
1747,2710,16073,30.935910455905226,-0.23916854815336194
1748,2710,16071,30.099735440801673,-0.46710623907091203
1749,2710,16069,30.658724638015062,-0.6286185570937122
1750,2710,16070,32.65562896499368,-0.5660646938743749
1751,2710,16072,33.35958810542848,-0.07575540190785704
1752,2710,16074,33.696529891939505,-0.4690947844576024
1753,2710,16038,21.4495694747541,-0.7857142857142856
1754,2710,16039,20.59466808163357,-0.6546536707079772
1755,2710,3640,40.672597711774145,-0.6529732437241916
1756,2710,2610,39.16643930391801,0.03532591305417996
1757,2710,3720,34.05149343426009,-0.36971236526893175
1758,2710,3860,26.915411610768587,-0.3979512810944675
1759,2710,16018,24.970643847840254,-0.3273268353539886
1760,2710,16007,23.44992718490481,-0.3865556717425342
1761,2710,16014,20.385822031840693,-0.6180314431495257
1762,2710,16028,17.438125658431744,-0.6190902970379994
1763,2710,16017,15.875490630042423,-0.9999999999999999
1764,2710,16016,15.412732317272313,-0.737043474095502
1765,2710,16015,14.098521369668452,-0.457803774134737
1766,2710,16098,12.96134688990674,-0.49257094602860013
1767,2710,16013,11.583614925352187,-1.0
1768,2710,16011,10.506156107298159,-1.0
1769,2710,16006,12.837108403447145,-0.4190604093188547
1770,2710,16096,10.720471485790107,-1.0
1771,2710,16029,9.687750719413417,-0.41931393468876726
1772,2710,16010,8.682508976677049,-0.4869338642996263
1773,2710,16008,8.294318468612353,-1.0
1774,2710,16095,6.849494717478148,-1.0
1775,2710,2790,5.7213777353763975,0.9898498669907623
1776,2710,1720,5.900458362136689,0.9931947314504546
1777,2710,16105,14.905677081387255,-0.5068048262032842
1778,2710,16083,43.255368994572116,-0.5554186683931093
1779,2710,16080,41.95248694029005,-0.9993216505720213
1780,2710,16076,35.992053521754336,-0.20632569414946794
1781,2710,16077,38.62067062418427,-0.32732683535398854
1782,2710,16082,43.873820375871155,-0.23066067801802873
1783,2710,16078,38.4953604755469,-0.32732683535398854
1784,2710,16081,39.42738493913689,-0.5587759897986246
1785,2710,2730,5.954925831115925,0.9771198762932979
1786,2710,2720,5.581500441747728,0.9828635973205259
1787,2710,2890,9.216884823405753,0.6731724926785408
1788,2710,2740,7.989746986587338,0.7387907715246244
1789,2710,2840,9.739834716970076,0.7384891141632324
1790,2710,4200,43.114069647640356,-0.31777598993046957
1791,2710,4000,31.002516803915373,-0.14886713105524113
1792,2710,3920,27.608517042079324,-0.5325364885829942
1793,2710,16067,25.86672723442354,0.3592106040535498
1794,2710,16055,23.35872018560107,1.0
1795,2710,16066,26.918415069774685,-0.25548722448918076
1796,2710,16057,24.00244804781478,-0.7559289460184545
1797,2710,16061,24.610248453037695,-0.34304843527028306
1798,2710,16075,27.64134548777433,-0.5829638739265826
1799,2710,16065,28.351698893363537,0.024670685574572408
1800,2710,16064,17.484606445845397,-0.7997867519620917
1801,2710,16062,18.652260248744945,-1.0
1802,2710,16059,19.89195051869713,-0.5762619548021688
1803,2710,16060,22.451291928361478,-0.57839051735942
1804,2710,16058,24.860623648363298,-0.9686196045011366
1805,2710,16063,25.776314374628406,-0.5804014541526653
1806,2710,3700,30.214043363864267,-0.2065774750561372
1807,2710,2620,38.86895102123581,-0.5104714563036458
1808,2710,2600,38.19584786293348,-0.7095603383424255
1809,2710,2650,24.068605709543743,-0.32811644652221494
1810,2710,3980,31.954598765377206,-0.3465385607675689
1811,2710,2630,35.191834313116544,-0.10473644811127698
1812,2710,2640,25.26240791844116,-0.3430879217835375
1813,2710,16030,17.399181410842523,-0.9966158955401241
1814,2710,16043,16.06348438216943,-1.0
1815,2710,16042,15.329264019154829,-0.9976086055845278
1816,2710,16044,13.818414065163669,-1.0
1817,2710,16045,12.302018145988457,-0.3533501668463635
1818,2710,3820,29.748945190973757,0.5492104702344918
1819,2710,3800,30.034767485585107,-0.32740830699100504
1820,2710,4150,33.526676784857116,-0.24128276918470773
1821,2710,3740,32.67945645647571,-0.3720458024169137
1822,2710,3900,25.867733637264696,-0.48432377451492986
1823,2710,3680,28.92870311203957,-0.5055467870086721
1824,2710,3880,29.953703610926883,-0.4145122596250625
1825,2710,7000,16.98653535207748,0.18761561707881122
1826,2710,7060,24.671402353460564,-0.39065850616755377
1827,2710,7050,24.20364123876019,0.1566803976451757
1828,2710,3940,27.116306348381404,-0.41905633644156154
1829,2710,3760,25.595848873396573,-0.6782422136225991
1830,2710,3660,40.24112479146741,-0.530369502448432
1831,2710,3690,38.00743688432547,-0.894515919455171
1832,2710,16025,19.3151907762946,-0.18280895091060662
1833,2710,16023,19.664380262064526,-0.9707253433941511
1834,2710,16024,19.937219432815287,-0.6677308442383344
1835,2710,16021,18.23477943891917,-0.7487531163446871
1836,2710,16022,16.488244194256357,-0.7053351864218398
1837,2710,16026,16.435796215441677,-0.5876113070097743
1838,2710,16027,15.300202996064133,-0.5096875342716517
1839,2710,16020,13.351203475002187,-0.9999999999999999
1840,2710,16019,10.258156828341878,-1.0
1841,2710,16053,14.460869668894473,-0.687547932678176
1842,2710,16090,15.096334372530105,-0.358141550722585
1843,2710,16052,15.47632402093811,-0.49902661811430526
1844,2710,16054,15.676298368221318,-0.5464571164435718
1845,2710,16051,14.248875398149291,-0.4756450312170887
1846,2710,3000,13.882116446701326,-0.039922489848345254
1847,2710,2900,14.323365589622,0.07794941493542579
1848,2710,1010,16.917598094824076,-0.239746259987516
1849,2710,16032,28.772118413369153,-0.2631416969160816
1850,2710,16033,30.55744249792156,-0.6366735956691097
1851,2710,16031,27.60258216458436,-0.3025546367892342
1852,2710,16036,24.1256259479922,-0.6546536707079772
1853,2710,16047,20.76253060161376,-0.9999999999999999
1854,2710,16034,23.808738451840377,-0.7443772196974615
1855,2420,5110,2.9993502650231862,0.9024413148621084
1856,2420,2440,5.068646834018341,0.8342878186795061
1857,2420,2460,7.519151062931863,0.8901785301176965
1858,2420,4080,9.434702742490327,0.3984288748126572
1859,2420,4040,9.303251131740716,0.8607844997557494
1860,2420,4160,14.084947717570856,-0.335089527101514
1861,2420,2500,13.84687400040907,-0.32805421328213147
1862,2420,16093,9.009256817276288,-0.8583325077599888
1863,2420,5600,8.27314904226463,0.8504869557517103
1864,2420,16094,8.107956533787519,0.21926450482675733
1865,2420,5700,9.874460403288456,0.6017759805224249
1866,2420,5800,8.321390371820934,0.4804944766976366
1867,2420,5900,8.161401629684226,0.7648137025687441
1868,2420,5170,4.6794707516144625,0.8714683841724444
1869,2420,5100,4.740932900039649,0.8088183003159523
1870,2420,5200,10.544780145454016,0.3670826208162755
1871,2420,5400,7.689100566172048,0.01565396303963249
1872,2420,6000,7.2931379074206655,0.5751671590711448
1873,2420,16084,43.887858514185666,-1.0
1874,2420,16085,34.64419878486343,-0.35798116533134017
1875,2420,16088,36.016826987253914,-0.5421936382585821
1876,2420,16086,28.380220570401097,-0.3963405746327477
1877,2420,16068,30.391842720676472,-0.4809129131070624
1878,2420,16073,30.590675064232208,-0.5829989536264111
1879,2420,16071,29.64828602616013,-0.6505291866299959
1880,2420,16069,30.200357205983927,-0.6136757462133369
1881,2420,16070,31.848706286125463,-0.557221303111622
1882,2420,16072,32.549437959274925,-0.8659135936485669
1883,2420,16074,32.718336110674144,-0.48782506679268295
1884,2420,16037,23.075496641047607,0.5298513559449968
1885,2420,16038,22.290458676699757,9.37497463611885e-18
1886,2420,3640,38.44831256714273,-0.5915053067057443
1887,2420,2610,37.19173492901199,0.27529030742695737
1888,2420,3720,31.91833058963051,-0.5207738061220603
1889,2420,3860,24.689035287197672,-0.25841961337645936
1890,2420,16018,25.21814150067198,-9.374974636118848e-18
1891,2420,16007,23.61066440564821,0.1278846319540957
1892,2420,16014,20.37811303002393,-0.5749889084999461
1893,2420,16028,17.09133812989337,-0.691216581803067
1894,2420,16017,15.446238410255692,0.5000000000000001
1895,2420,16016,15.04996433458297,0.32025630761017426
1896,2420,16098,12.616063220259527,-0.39924107959785726
1897,2420,16013,11.213871062581497,1.0
1898,2420,16011,10.232998535160908,0.5000000000000001
1899,2420,16006,11.776204321369347,-9.374974636118848e-18
1900,2420,16029,9.659800744208903,0.5000000000000001
1901,2420,16010,8.22757556430597,-0.5051702319804059
1902,2420,16095,5.711117784712722,0.27735009811261463
1903,2420,2790,4.896078390429846,0.9873288497336858
1904,2420,1720,5.964766163240596,0.9973690421168259
1905,2420,16105,14.759198787129604,-0.8131571126147261
1906,2420,16083,43.0977998590656,-0.5121023703899855
1907,2420,16080,41.72725559857031,-0.9840768274957771
1908,2420,16076,35.8732595952768,-0.627900602867577
1909,2420,16077,38.357573678042975,-0.2075143391598224
1910,2420,16082,43.418463061304934,-0.40476275058852784
1911,2420,16078,38.040815119889295,-0.993399267798783
1912,2420,16081,38.655300866716736,-0.5168431547739126
1913,2420,16079,36.90772203934541,-0.9878291611472619
1914,2420,2730,6.427861932867332,0.9755235681318575
1915,2420,2720,6.490785954845071,0.9802489552492596
1916,2420,2890,9.193554042649044,0.6993430406379316
1917,2420,2740,8.941000210657046,0.8106799113106048
1918,2420,2840,10.563257073257107,0.7689054267531661
1919,2420,4200,40.861080771862376,-0.260379824185161
1920,2420,4000,29.148543417038653,0.4283930429534732
1921,2420,3920,25.69193965684901,-0.31094808837362614
1922,2420,16067,25.943367645857386,0.24618298195866545
1923,2420,16055,22.875071288598765,0.6673083711820307
1924,2420,16066,26.247981874529305,-0.3141949250840474
1925,2420,16057,23.106100310586882,0.12751534261266764
1926,2420,16061,23.65105706729403,-0.26438661229892213
1927,2420,16075,26.534941310388316,-0.4631659698976823
1928,2420,16065,26.976942108421426,-0.14968969127443546
1929,2420,16064,16.076815096582575,-0.2401922307076307
1930,2420,16062,17.517163655607703,0.5000000000000001
1931,2420,16059,18.633935769328705,-0.23904572186687872
1932,2420,16060,21.231155856062117,-0.43752050925456826
1933,2420,16058,23.580850752646686,-0.5940885257860045
1934,2420,16063,24.46394510154029,-0.3034100131590933
1935,2420,3700,28.188722082529036,-0.04649067955303078
1936,2420,2620,36.99643587369992,-0.5224494403117449
1937,2420,2600,36.056142909874325,-0.7645089809154976
1938,2420,2650,22.014559814311948,-0.20864408452113214
1939,2420,3980,30.091405298738096,-0.46978071202278376
1940,2420,2630,33.275815863711976,0.2708681694429807
1941,2420,2640,23.12919561570322,-0.2392927453195772
1942,2420,16030,18.18383142235688,-0.3333333333333333
1943,2420,16043,17.083402178487344,0.9045340337332908
1944,2420,16045,13.767933156935015,0.3333333333333333
1945,2420,3820,27.543074529183045,0.0030237987236905626
1946,2420,3800,27.80766701098248,-0.20086315486183146
1947,2420,4150,31.274369314596797,-0.30240358047958943
1948,2420,3740,30.56736421289446,-0.29457674895215025
1949,2420,3900,23.650094049026936,-0.2919969133692085
1950,2420,3680,26.920937676168567,0.25569556811989563
1951,2420,3880,27.706794205317525,-0.49404107937979613
1952,2420,7000,14.818249510191723,-0.13586487445198156
1953,2420,7060,22.45310994208131,-0.4667922969540737
1954,2420,7050,22.249813713460924,-0.2719157075490904
1955,2420,3940,25.0695306474923,0.049490154195747274
1956,2420,3760,23.906107744692513,-0.3821913411710606
1957,2420,3660,38.01134681984535,-0.6694729148026176
1958,2420,3690,35.83937691365245,-0.5967245188181806
1959,2420,16025,19.50792979176271,5.607624291343497e-18
1960,2420,16023,20.24819683508439,-0.3333333333333333
1961,2420,16024,20.272325623203116,-0.5421936382585821
1962,2420,16021,18.60837937345917,0.4193139346887673
1963,2420,16022,16.99376014563134,0.4193139346887673
1964,2420,16026,17.07582321758747,-0.5000000000000001
1965,2420,16027,15.535668201231458,-0.6622661785325218
1966,2420,16020,13.939239175336915,1.0
1967,2420,16019,10.829680442966465,0.5000000000000001
1968,2420,16053,12.993177688099887,-0.9819805060619657
1969,2420,16090,13.58181873746946,-0.22249773499517533
1970,2420,16052,13.780505056846605,-0.51636714274193
1971,2420,16054,13.842669233993375,-0.5443310539518174
1972,2420,16051,12.207899972770688,-0.5971484496103001
1973,2420,3000,11.672818815119617,-0.021472437536770066
1974,2420,2900,12.067670721327191,0.19470448393802794
1975,2420,1010,14.763224641883856,-0.21141259895676257
1976,2420,16032,29.279481617958027,-0.5421936382585821
1977,2420,16033,31.412771427447318,-0.5421936382585821
1978,2420,16031,28.67484846565931,5.607624291343497e-18
1979,2420,16036,25.328968181818837,0.7205766921228921
1980,2420,16034,25.262343506387104,-0.9987777546868618
1981,5110,2440,3.432409093321405,0.8994800183029494
1982,5110,2460,5.300639340403949,0.8184271554937297
1983,5110,4080,8.240536690608755,0.6380198340522901
1984,5110,4040,7.617733027485159,0.759863527774992
1985,5110,4160,11.449699948518392,-0.11293231461818119
1986,5110,2500,11.587726201619777,-0.32237030227255614
1987,5110,16093,7.907504559330691,-0.6490985545765159
1988,5110,5600,7.057481192542701,0.8124536332301477
1989,5110,16094,6.77201857829902,-0.32163376045133846
1990,5110,5700,7.78553341254932,0.693834802690003
1991,5110,5800,5.590020474140262,0.7198528047761015
1992,5110,5900,5.1924294041120245,0.7426029778144206
1993,5110,5170,2.329566805321597,0.9894445284849831
1994,5110,5100,1.7418376115143999,0.9403635054107276
1995,5110,5200,7.591968123584364,0.5759017189113674
1996,5110,5400,4.707582868310108,0.2504420869942852
1997,5110,6000,4.865295778039199,0.8227000276635063
1998,5110,16087,47.869575872702754,-0.3993786135887427
1999,5110,16084,44.604476937953805,-0.6672343777497153
2000,5110,16085,35.386824804311686,-0.4480272739783128
2001,5110,16088,37.25147794961498,-0.5934386566480593
2002,5110,16086,28.981410723414047,-0.5559360536964567
2003,5110,16068,30.654743983271953,-0.6436159273129269
2004,5110,16073,30.68085329216006,-0.697875282267553
2005,5110,16071,29.602341628542707,-0.8188812505260175
2006,5110,16069,30.14014702625037,-0.6535889390531141
2007,5110,16070,31.288211671688227,-0.6521107069334738
2008,5110,16072,31.979262929972446,-0.5879298010176119
2009,5110,16074,31.904607694020736,-0.5131236230146449
2010,5110,16037,24.558681202736448,-0.3719164382939479
2011,5110,16038,23.941122597052285,-0.48657541551142086
2012,5110,16039,23.399903663157186,-0.49236596391733073
2013,5110,3640,35.45845739910043,0.08920161134991311
2014,5110,2610,34.47675944929495,0.15923243882462051
2015,5110,3720,29.01809552168578,0.5132630584175625
2016,5110,3860,21.698844990865403,-0.25344344417262127
2017,5110,16018,26.130195920826687,-0.5765999761251578
2018,5110,16007,24.433657360263464,-0.4308234608964654
2019,5110,16014,21.037252967898983,-0.8172037318021349
2020,5110,16028,17.379043726440575,-0.6172812803690971
2021,5110,16017,15.670502528707383,0.18713485846554162
2022,5110,16016,15.376743954612742,-0.2430821756654102
2023,5110,16098,13.062483552796806,-0.3067954295941872
2024,5110,16006,11.235765291932744,-0.6933752452815364
2025,5110,16010,8.836433033332188,-0.5120040939595198
2026,5110,2790,5.563881670740139,0.9179495173622482
2027,5110,1720,7.466437600335089,0.9294925638865572
2028,5110,16105,15.378825997008038,-0.5692588390092324
2029,5110,16083,43.36480871355914,-0.3317850829479552
2030,5110,16080,41.91026562508927,-0.7026299771454269
2031,5110,16076,36.22772348280943,-0.5508086099714639
2032,5110,16077,38.50644033453536,-0.6119097028190996
2033,5110,16082,43.28374175968987,-0.45907087695815757
2034,5110,16078,37.932603673685215,-0.6278117233665133
2035,5110,16081,38.10273010389915,-0.504703719507307
2036,5110,16079,36.29821216599462,-0.8811039019443195
2037,5110,2730,7.828833996444239,0.9047088938779262
2038,5110,2720,8.31780936541092,0.8608314994772552
2039,5110,2890,9.711174075142308,0.6515569591715439
2040,5110,2740,10.606406836118413,0.5676224507662212
2041,5110,2840,11.995667412182325,0.4927089334979774
2042,5110,4200,37.864183403399934,0.1304959700628228
2043,5110,4000,26.60417361505498,-0.10866631065571777
2044,5110,3920,23.074182282305372,-0.46038836193977956
2045,5110,16067,26.6321497202891,-0.4365582233769385
2046,5110,16055,22.862728220765465,-0.8381665946408543
2047,5110,16066,25.93213307564284,-0.3398174208078511
2048,5110,16057,22.50528214090179,-0.6321954228176433
2049,5110,16061,22.95046418117308,-0.49024020545975766
2050,5110,16075,25.58210212557516,-0.5572031151120208
2051,5110,16065,25.608391997810873,-0.31709203459052954
2052,5110,16064,14.812479646931402,-0.6719319439596786
2053,5110,16062,16.657322585464115,0.1494784976156437
2054,5110,16059,17.557121458560772,-0.22629299834044944
2055,5110,16060,20.169364027430326,-0.33708521038918376
2056,5110,16058,22.394782279938898,-0.37267799624996495
2057,5110,16063,23.217030051693225,-0.3188699908001844
2058,5110,3700,25.42263957658599,-0.11817713671322355
2059,5110,2620,34.410984656847155,-0.7372815410658672
2060,5110,2600,33.146577868502526,-0.09643313636641045
2061,5110,2650,19.22403968367008,-0.17091794041816918
2062,5110,3980,27.532232795269667,-0.2852939361496159
2063,5110,2630,30.640785740447082,-0.10650358071057622
2064,5110,2640,20.236427329006062,-0.10427479103589458
2065,5110,16030,19.827105198913518,-0.07748388442260597
2066,5110,16042,18.663488968706286,-0.09685485552825747
2067,5110,16045,16.17552715780082,-0.07164845398090881
2068,5110,3820,24.56911484144034,0.6206606088718362
2069,5110,3800,24.816648009854323,-0.12640840250518376
2070,5110,4150,28.27685510679851,0.3475431029543132
2071,5110,3740,27.69222525080465,0.020534876635677164
2072,5110,3900,20.66681840592293,-0.19804511878007836
2073,5110,3680,24.179679066957643,-0.009543015867252501
2074,5110,3880,24.707446069160852,-0.2333720973163231
2075,5110,7000,12.11159325385765,0.10360292568984583
2076,5110,7060,19.599972568520936,0.04416582231848093
2077,5110,7050,19.939333608942174,-0.028795614186045322
2078,5110,3940,22.281698070767906,0.08347458673048966
2079,5110,3760,21.60907466099323,-0.1448733545472552
2080,5110,3660,35.01804976399687,0.12200937563555783
2081,5110,3690,32.899869305263,-0.24544326317351298
2082,5110,16025,20.434199694646694,-0.3330680943204169
2083,5110,16023,21.63036981574496,-0.4102418412331539
2084,5110,16024,21.359043607044857,-0.5744919967437351
2085,5110,16021,19.770837033520255,-0.2475262502037334
2086,5110,16022,18.34369119308192,-0.17420142252373685
2087,5110,16026,18.577491237921997,-0.39605901719066966
2088,5110,16027,16.60411152827999,-0.3836492350128672
2089,5110,16053,11.720885948591619,-0.22842116336208657
2090,5110,16090,12.206182043868651,-0.22268980052525053
2091,5110,16052,12.069745849858595,-0.5695335095063203
2092,5110,16054,11.866452022942266,-0.1933104311298369
2093,5110,16051,9.831443407853145,-0.5352298784705988
2094,5110,3000,8.879285382724964,0.47170442292305664
2095,5110,2900,9.102845115079363,0.582245774497518
2096,5110,1010,11.85925081826123,-0.006717842553908221
2097,5110,16032,30.473197892912506,-0.5734975299943507
2098,5110,16033,33.00714521779095,-0.5345224838248488
